,dimension_1,dimension_2,dimension_3,dimension_4,dimension_5,dimension_6,dimension_7,dimension_8,dimension_9
"Aeromonas salmonicida subsp. salmonicida A449, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa2, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa3, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 4, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 5, complete sequence.|28214412bp|two-component system citrate/malate sensor histidine kinase CitA|2452880-2453030_reverse",-0.8706016639116297,-4.516850395672529,-0.6313974999225461,13.187237656298107,4.89001469724746,-15.143700280484506,-2.535348655401088,9.26473421628011,-5.846006483982385
"Aeromonas salmonicida subsp. salmonicida A449, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa2, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa3, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 4, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 5, complete sequence.|28214412bp|two-component system sensor histidine kinase|4208073-4208223_forward",-1.4501382699920613,-4.392835005515856,-0.564720078428476,12.697792083125112,4.955444762971042,-15.302057277045042,-2.346621872573229,10.147242063533444,-5.530196490985499
"Aeromonas salmonicida subsp. salmonicida A449, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa2, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa3, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 4, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 5, complete sequence.|28214412bp|two-component system hybrid sensor histidine kinase/response regulator protein|4209135-4209285_forward",-1.2774103549439377,-4.363764441059251,-0.9652817478103063,12.364508886184703,4.663411422555312,-15.281084991669841,-2.5229869964644203,11.283445744583181,-5.708577741328297
"Aeromonas salmonicida subsp. salmonicida A449, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa2, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa3, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 4, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 5, complete sequence.|28214412bp|two-component system response regulator|4211817-4211967_forward",-1.2284322897229538,-5.139449161649178,-0.28647436496320894,12.039365680157784,4.2318118121924275,-13.507782482251157,-2.5627010832809445,8.053671704719168,-6.694047422009517
"Aeromonas salmonicida subsp. salmonicida A449, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa2, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa3, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 4, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 5, complete sequence.|28214412bp|two-component system response regulator|1840199-1840349_reverse",-0.6923577795685462,-3.8694337422858722,-0.885968481561895,13.072491971249468,5.087642517217602,-14.762808125002001,-3.0470588291229865,10.41566944211819,-6.63763840098548
"Aeromonas salmonicida subsp. salmonicida A449, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa2, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa3, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 4, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 5, complete sequence.|28214412bp|two-component system blr regulon response regulator|4648923-4649073_forward",0.5646599008152555,-3.740534290793182,-1.0134183411485767,5.98066347602063,4.46097732555844,-8.125925902231959,-1.3460704480697319,0.57099669580653,-6.742922384193144
"Aeromonas salmonicida subsp. salmonicida A449, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa2, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa3, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 4, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 5, complete sequence.|28214412bp|two-component system blr regulon sensor histidine kinase|4649656-4649806_forward",-0.9595809863187147,-4.6492548273037055,-0.8943570278869485,12.779771665003896,4.899443100264621,-14.975607253486118,-2.414360982501891,9.439490068051928,-6.10621673020508
"Aeromonas salmonicida subsp. salmonicida A449, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa2, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa3, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 4, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 5, complete sequence.|28214412bp|two-component system response regulator|1281087-1281237_forward",-1.3314279929117387,-4.262816172072397,-0.2735138376714621,13.282809300294867,4.678478922838964,-15.069225176446666,-2.5418997361740705,10.928963670319943,-5.9238305610158415
"Aeromonas salmonicida subsp. salmonicida A449, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa2, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa3, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 4, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 5, complete sequence.|28214412bp|two-component system response regulator PhoB|1286942-1287092_forward",0.44372445838041924,-3.781189745014067,-0.02207912590529691,5.9202642071908285,4.63202147767067,-7.82545354373672,-1.4752526147677667,1.0624546986237533,-6.632896467166945
"Aeromonas salmonicida subsp. salmonicida A449, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa2, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa3, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 4, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 5, complete sequence.|28214412bp|two-component system senor histidine kinase PhoR|1287640-1287790_forward",-1.2290987500681536,-4.707662282716855,-1.085293885234921,13.078416896092273,4.416245372317019,-14.605826972447039,-2.6167264407352246,10.180376024311553,-6.250508583270762
"Aeromonas salmonicida subsp. salmonicida A449, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa2, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa3, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 4, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 5, complete sequence.|28214412bp|two-component system sensor histidine kinase|1123389-1123539_reverse",-1.3057903513615072,-4.623102124050351,-0.875553426030147,11.865930415664092,4.578723549636303,-14.66078517855871,-2.51717588955523,10.198011045018365,-5.56182972598582
"Aeromonas salmonicida subsp. salmonicida A449, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa2, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa3, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 4, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 5, complete sequence.|28214412bp|two-component system hybrid sensor histidine kinase/response regulator|3771344-3771494_forward",-1.0571866777809438,-4.313509239619362,-0.5606019291785198,12.323269996376526,4.51014380823479,-15.054917170192594,-2.2472261890169527,11.039728034971688,-5.650178585547957
"Aeromonas salmonicida subsp. salmonicida A449, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa2, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa3, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 4, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 5, complete sequence.|28214412bp|two-component system response regulator|1124155-1124305_reverse",-1.0983842580865482,-4.312917712702411,-0.3942107454818225,12.341373081328207,4.5853349699632675,-15.26313726143234,-2.367724302423595,11.19519031254927,-5.418131448067686
"Aeromonas salmonicida subsp. salmonicida A449, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa2, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa3, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 4, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 5, complete sequence.|28214412bp|two-component system chemotaxis response regulator CheY|3529224-3529374_forward",-0.10365764926522113,-5.563443660032861,0.7702598560613324,9.127430862109616,4.115232914773565,-10.437967807880431,-1.4011955623594763,4.417300214948561,-6.556520414701456
"Aeromonas salmonicida subsp. salmonicida A449, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa2, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa3, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 4, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 5, complete sequence.|28214412bp|two-component system chemotaxis response regulator/protein-glutamate methylesterase CheB|3538254-3538404_forward",-0.8957051179980517,-4.550065576255909,-0.8047320208863518,12.474879645145649,4.912036948230981,-14.803397813139698,-2.325967060699243,9.655180354001962,-6.1075677005579685
"Aeromonas salmonicida subsp. salmonicida A449, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa2, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa3, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 4, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 5, complete sequence.|28214412bp|two-component system hybrid sensor histidine kinase/response regulator|3545258-3545408_reverse",0.2542682167152732,-3.572381423836562,-1.2850771466912678,4.871452284459454,4.268307468201433,-8.202102459902813,-1.070732826772173,0.8815307361131389,-6.605560920486915
"Aeromonas salmonicida subsp. salmonicida A449, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa2, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa3, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 4, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 5, complete sequence.|28214412bp|two-component system response regulator LuxO|3565123-3565273_reverse",-0.1600874543929571,-4.258418060932731,-0.19148018829870359,6.331663635451409,5.064450050176952,-8.466163534100524,-1.2349018511672745,1.276119536257745,-6.27376961991755
"Aeromonas salmonicida subsp. salmonicida A449, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa2, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa3, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 4, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 5, complete sequence.|28214412bp|two-component system sensor histidine kinase|4302568-4302718_reverse",-1.4516609629436334,-5.112680727324125,-1.7323773221924372,12.788842052505148,5.099444963769681,-15.649964033169471,-2.575394855964141,9.964082568226885,-6.220518545511251
"Aeromonas salmonicida subsp. salmonicida A449, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa2, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa3, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 4, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 5, complete sequence.|28214412bp|two-component system response regulator, OmpR family|4303301-4303451_reverse",-1.0244235894926532,-4.2474131816699945,-0.34250057077021284,12.683456981349618,4.4678479003549505,-14.160645611614125,-1.6572886740827941,10.043434487406,-4.888276024559801
"Aeromonas salmonicida subsp. salmonicida A449, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa2, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa3, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 4, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 5, complete sequence.|28214412bp|two-component system chemotaxis response regulator CheV|3569177-3569327_forward",-1.302884683921428,-4.238288350721683,-0.7900544938497688,11.770936452036278,4.246819702908743,-13.996745390635914,-2.3217704532654655,9.855248755571328,-6.305968055843766
"Aeromonas salmonicida subsp. salmonicida A449, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa2, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa3, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 4, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 5, complete sequence.|28214412bp|two-component system sensor histidine kinase|3328312-3328462_reverse",-1.1891903833545376,-4.400255539696071,-0.6826669406224453,13.07396591106841,4.9391718794638955,-15.291041051901352,-2.467825342322564,9.675379577360827,-5.5471269363746725
"Aeromonas salmonicida subsp. salmonicida A449, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa2, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa3, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 4, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 5, complete sequence.|28214412bp|two-component system hybrid sensor histidine kinase/response regulator|3340815-3340965_forward",0.22243765901541315,-4.056744323766101,-0.19534636682072198,5.991510213130903,4.746998570006674,-8.099887334271182,-1.324870631050856,0.8243291221587422,-6.373493158343758
"Aeromonas salmonicida subsp. salmonicida A449, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa2, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa3, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 4, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 5, complete sequence.|28214412bp|two-component system response regulator CpxR|4496142-4496292_forward",-1.0356225160572725,-4.504865806638258,-0.4968201058503134,12.742653532782962,4.76750182191146,-15.04381905931796,-2.437170824562596,9.382829022169979,-5.638888316009895
"Aeromonas salmonicida subsp. salmonicida A449, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa2, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa3, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 4, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 5, complete sequence.|28214412bp|two-component system sensor histidine kinase CpxA|4496834-4496984_forward",-1.057083940080674,-4.410896469266919,-0.6451766856601502,13.445628901754922,4.837176032241949,-15.098041307256818,-2.6777957645141406,9.227493104571842,-5.77844349038728
"Mycobacterium tuberculosis H37Rv, complete genome.|4411709bp|two-component system sensor histidine kinase TrcS|1157960-1158110_reverse",-1.1023377374498973,-4.172217227628573,-0.7567072135396674,13.777559600843015,4.87673820910993,-15.199423181812989,-2.7177155846731793,10.320852790747958,-6.24814801484669
"Mycobacterium tuberculosis H37Rv, complete genome.|4411709bp|two-component system transcriptional regulator TrcR|1158741-1158891_reverse",-1.4290199356785127,-4.239333988999294,-0.033655271719816776,12.255687749267056,4.569128379124533,-15.364750567740812,-2.404072505201606,11.362297353386012,-5.47584581594018
"Mycobacterium tuberculosis H37Rv, complete genome.|4411709bp|two-component system sensor histidine kinase DosT|2274517-2274667_reverse",-1.7510501708302084,-4.586536070670717,-1.568750187074897,12.93401689080581,5.009924638059083,-15.113422777586653,-2.2957288025253946,10.622978197821128,-5.930684839729193
"Mycobacterium tuberculosis H37Rv, complete genome.|4411709bp|NarL family two-component system sensor histidine kinase|941042-941192_forward",-1.3887839957478134,-4.251838607268625,-0.8524510030646013,12.823159221298363,4.858147737843036,-15.841223761386358,-2.6689756350250806,10.40661913399548,-5.361759268551866
"Mycobacterium tuberculosis H37Rv, complete genome.|4411709bp|two-component system transcriptional regulator, LuxR-family|230746-230896_forward",-1.349805584567904,-3.736305104436122,-1.4557107231011612,12.502727296271692,5.006193858841738,-14.869854563767547,-2.173491697963089,11.818501048684254,-5.970657644058439
"Mycobacterium tuberculosis H37Rv, complete genome.|4411709bp|two-component system sensor histidine kinase DevS|3499263-3499413_reverse",-1.3258159431244905,-4.272904443984162,-0.7507593310582144,13.10438731415491,4.979640061112068,-15.616175363033976,-2.598941159855233,10.048586398833002,-5.474903357977509
"Mycobacterium tuberculosis H37Rv, complete genome.|4411709bp|two-component system transcriptional regulatory protein DevR|3499913-3500063_reverse",-1.6245450630663347,-4.070786064675185,-0.8238062062126605,12.91433275903921,4.735273427047691,-15.467782518651031,-2.4082494159870698,11.502260638989513,-5.47477686591043
"Mycobacterium tuberculosis H37Rv, complete genome.|4411709bp|two-component system response regulator|3509500-3509650_forward",-1.6265771459863594,-4.168601383185444,-1.0211748379944685,12.236369637034349,4.368319742983914,-15.335769682988108,-3.425971763615524,11.195280637204963,-6.269142507046309
"Mycobacterium tuberculosis H37Rv, complete genome.|4411709bp|two-component system sensor histidine kinase|698414-698564_reverse",-1.3170987693016332,-4.276468743613829,-0.10805435081437302,12.368294548287828,4.651264838809071,-15.395321805496284,-2.4633237632047877,11.060981232061323,-5.413893895749449
"Mycobacterium tuberculosis H37Rv, complete genome.|4411709bp|two-component system sensor histidine kinase|698998-699148_reverse",-1.2668805116322244,-4.536266654989025,-0.4340017954035275,12.98184705386685,4.6929143024792825,-15.011108079568027,-2.4409674071620735,10.061962395605386,-5.558407784158048
"Mycobacterium tuberculosis H37Rv, complete genome.|4411709bp|two-component system transcriptional regulator TcrA|699803-699953_reverse",-1.4770778466712158,-4.2250257552563255,-0.2589670808165622,12.77307183443582,4.825127219603406,-15.547742879271624,-2.5342971980011764,11.222140740991575,-5.416065992892508
"Mycobacterium tuberculosis H37Rv, complete genome.|4411709bp|OmpR family two-component system sensor histidine kinase|3357439-3357589_reverse",-1.1604343405404882,-4.268122127783892,-0.5406759866633918,12.878807865197585,4.845264204353402,-15.541045859729927,-3.0973082406350527,10.78464888392892,-6.154252885719352
"Mycobacterium tuberculosis H37Rv, complete genome.|4411709bp|OmpR family two-component system sensor histidine kinase|4211188-4211338_reverse",-1.1451358015192152,-4.1735752416776215,-1.0775301535655877,13.200697314077253,4.792714490241271,-15.507220787315136,-2.684874434047872,10.409867987416314,-5.464772196963319
"Mycobacterium tuberculosis H37Rv, complete genome.|4411709bp|two-component system transcriptional regulator TcrX|4211963-4212113_reverse",-1.337795904741195,-4.488932610391518,-0.9365011108157896,12.535838254107682,4.9666472792243,-15.43539798233427,-2.447848101235904,10.66440909330484,-5.453845604124386
"Mycobacterium tuberculosis H37Rv, complete genome.|4411709bp|two-component system sensor histidine kinase|3597532-3597682_reverse",-1.6648799670281338,-4.130808356213429,-1.1528750411487085,13.118552732203957,5.176981618974543,-14.91998357739871,-2.0462953018647143,10.604758854881755,-5.7952162164386
"Mycobacterium tuberculosis H37Rv, complete genome.|4411709bp|two-component system sensor histidine kinase PrrB|1005845-1005995_reverse",-1.1922413733729365,-4.13559347781553,-0.9801114070270428,13.490096251205864,4.750957805315223,-15.106061402692447,-2.560234474703354,10.283177602873158,-6.229415343511299
"Mycobacterium tuberculosis H37Rv, complete genome.|4411709bp|two-component system transcriptional regulator PrrA|1006566-1006716_reverse",-0.9984010846858262,-4.192808241595875,-0.6331016688796256,12.009452192548522,4.830959732310766,-15.570707620621079,-2.909054576755913,11.47447585064046,-5.736821292073051
"Mycobacterium tuberculosis H37Rv, complete genome.|4411709bp|OmpR family two-component system response regulator|851460-851610_forward",-1.1386938034453047,-4.307510897895276,-0.7480661473637138,12.797226976662825,4.690654976700514,-14.54325490369719,-2.79634911758189,9.81024262246763,-6.336258557564172
"Mycobacterium tuberculosis H37Rv, complete genome.|4411709bp|OmpR family two-component system sensor histidine kinase|852248-852398_forward",-1.029351501696737,-4.277152205893429,-0.9829428635129772,13.566664645488462,4.794980710832633,-15.26873712554396,-2.7263373648122364,10.141798681694775,-6.222303320898091
"Mycobacterium tuberculosis H37Rv, complete genome.|4411709bp|two-component system sensor histidine kinase SenX3|579201-579351_forward",-1.2423016100545792,-3.9941329156398275,-1.0596831897129895,12.21377758473768,4.645330628718184,-14.212030200425799,-2.405898891715985,9.851060635760613,-6.029630692567816
"Mycobacterium tuberculosis H37Rv, complete genome.|4411709bp|two-component system sensory transduction protein RegX3|580661-580811_forward",-1.6464583287010068,-3.7914020201469154,-1.0902453579845224,12.62340997195426,4.971150304623068,-15.038627866236162,-2.299240176254797,10.906476203919773,-6.247252721924732
"Mycobacterium tuberculosis H37Rv, complete genome.|4411709bp|two-component system sensor histidine kinase MtrB|3626611-3626761_reverse",-0.8585818146651198,-4.36836783332617,-1.3522765446922955,13.117589187562308,4.5677024997029,-14.945265306402646,-2.6585307496973045,10.487187821317457,-5.676148832340727
"Mycobacterium tuberculosis H37Rv, complete genome.|4411709bp|two-component system transcriptional regulator MtrA|3627347-3627497_reverse",-1.3377054138358286,-4.151948316130219,-1.3065059050955017,13.42896448800132,5.228036606256476,-15.194287246229793,-2.448048585530468,10.390275180607267,-5.8063984260064485
"Mycobacterium tuberculosis H37Rv, complete genome.|4411709bp|two-component system sensor histidine kinase MprB|1097361-1097511_forward",-1.0166553947072543,-4.1155046904881765,-0.8036648763274731,13.63350297459472,4.683775388463093,-15.201164183238564,-2.8388048626007554,10.318502181347748,-6.486821877872477
"Mycobacterium tuberculosis H37Rv, complete genome.|4411709bp|two-component system transcriptional regulator|1828036-1828186_forward",-1.5518760150422624,-4.280975198538541,-0.2754004567201118,11.773651283429771,4.283919002634721,-14.778591844377342,-2.2098870894067355,11.663535941271547,-5.938536034257088
"Thermotoga maritima MSB8, complete genome.|1869612bp|Two-component system response regulator|419308-419458_forward",0.45406555244367525,-3.7752078321428426,-0.6659473381791909,6.103972619664393,4.301437083568519,-7.8202040787121865,-1.1221231508921854,0.7153361118418469,-6.561813703609515
"Thermotoga maritima MSB8, complete genome.|1869612bp|Two-component system histidine kinase|419960-420110_forward",0.41570181398391026,-3.821336977108723,-0.3561783280745886,6.016813844285706,4.561121059846974,-7.921807403802885,-1.3561702540666924,1.0774593758877153,-6.647970039008711
"Enterococcus faecalis V583 genomic scaffold acpMF-supercont1.1, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acpMF-supercont1.2, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acpMF-supercont1.3, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acpMF-supercont1.4, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acpMF-supercont1.5, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acpMF-supercont1.6, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acpMF-supercont1.7, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acpMF-supercont1.8, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acpMF-supercont1.9, whole genome shotgun sequence.|22031847bp|two-component system response regulator|2158743-2158893_forward",0.5363302617073744,-3.907448161172843,-0.8783331085023733,5.703901025238839,4.525915530721342,-7.755375578895827,-1.3245750819462423,0.7152519376261447,-6.621830366316975
"Enterococcus faecalis V583 genomic scaffold acpMF-supercont1.1, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acpMF-supercont1.2, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acpMF-supercont1.3, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acpMF-supercont1.4, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acpMF-supercont1.5, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acpMF-supercont1.6, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acpMF-supercont1.7, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acpMF-supercont1.8, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acpMF-supercont1.9, whole genome shotgun sequence.|22031847bp|two-component system histidine kinase|2159447-2159597_forward",0.27539187509456614,-4.025205685633866,-0.41829400349064194,5.747482801900129,4.672925013763846,-7.889029392631381,-1.3022824419869945,0.8205168626864213,-6.48507804501581
