,dimension_1,dimension_2,dimension_3,dimension_4,dimension_5,dimension_6,dimension_7,dimension_8,dimension_9
"Mycobacterium avium 104, complete genome.|5475491bp|two-component system response regulator|4371170-4371320_reverse",-11.113803869873184,8.893021102041478,-14.931714580427546,5.8276672459624805,-2.4387023350322155,2.6590756958016852,4.110242997137062,-4.882223862820589,0.3826580093725507
"Mycobacterium avium 104, complete genome.|5475491bp|two-component system response regulator|4150748-4150898_forward",-11.291698571570581,8.917475048047537,-14.627294404575116,5.6507790381018195,-2.260665438610149,2.876627853739583,4.491530178070294,-4.96877764133367,0.339368767003141
"Mycobacterium avium 104, complete genome.|5475491bp|two-component system response regulator|5434897-5435047_reverse",-10.98635754720931,8.901923136408362,-14.506124953084107,5.912241385707183,-2.1482182639628733,2.9683303354202497,4.28991055038068,-5.491175630410467,-0.4901928874307608
"Bradyrhizobium sp. BTAi1, complete genome. DEFINITION  Bradyrhizobium sp. BTAi1 plasmid pBBta01, complete sequence.|16529374bp|putative two-component system histidine kinase|4531261-4531411_forward",-11.369802305743006,8.647003634222138,-13.723510090161549,5.840361555948886,-2.2579088770550593,2.6808885088642795,4.552162989099586,-5.187482295448686,-0.12988899644974358
"Bradyrhizobium sp. BTAi1, complete genome. DEFINITION  Bradyrhizobium sp. BTAi1 plasmid pBBta01, complete sequence.|16529374bp|putative two-component system sensor protein|5146065-5146215_forward",-10.925178831952447,8.708665621884041,-13.477967482329708,6.1559728897515,-2.2250906116224027,2.8027825717860337,4.417702952642318,-5.020216280362484,-0.05748252884625698
"Bradyrhizobium sp. BTAi1, complete genome. DEFINITION  Bradyrhizobium sp. BTAi1 plasmid pBBta01, complete sequence.|16529374bp|putative Two-component system histidine kinase|6968991-6969141_forward",-11.122370876973802,8.838058921649887,-13.352713232686101,5.6026119535160355,-1.410585288713701,2.787743799703632,5.004531930254214,-5.13312623353088,-0.37855568309130494
"Bradyrhizobium sp. BTAi1, complete genome. DEFINITION  Bradyrhizobium sp. BTAi1 plasmid pBBta01, complete sequence.|16529374bp|putative two-component system sensor protein with Hpt domain|3661407-3661557_forward",-11.097720349343364,8.368684005776421,-13.63784295152805,5.956562364168782,-1.9561039294433369,2.607309757631071,4.586055352876454,-5.048295424991928,0.023634645119064646
"Shewanella amazonensis SB2B, complete genome.|4306142bp|putative two-component system sensor kinase|2274903-2275053_forward",-5.059121367836381,2.3457052578248487,-4.814214887237456,5.464503476458384,-0.01406681044889939,-0.332419316742156,1.5352995456053762,-4.361780677222304,3.6608396955408256
"Lactobacillus helveticus DPC 4571, complete genome.|2080931bp|Two-component system regulator|1563147-1563297_reverse",-4.98039551960648,2.1431175484706917,-4.804134353243428,5.225640572990246,0.09590471612989988,-0.6539375229287027,1.5938107298072337,-4.393286990330936,3.742074031124035
"Methylibium petroleiphilum PM1, complete genome. DEFINITION  Methylibium petroleiphilum PM1 plasmid RPME01, complete sequence.|8088390bp|two-component system response regulator|2933052-2933202_forward",-11.31088060596783,8.885668437367274,-14.213285011253026,5.8050477649517545,-2.496827034134499,2.706965019767673,4.6841237294970774,-4.9114299290017405,0.15481535750270153
"Methylibium petroleiphilum PM1, complete genome. DEFINITION  Methylibium petroleiphilum PM1 plasmid RPME01, complete sequence.|8088390bp|putative two-component system sensor protein|1189413-1189563_forward",-10.715153704230618,9.304978444071764,-14.642898415312224,6.1245570048578575,-2.6001208348737674,2.8624989782962933,4.300642345083926,-5.660665070761809,0.09706074798014325
"Mycobacterium tuberculosis H37Ra, complete genome.|4419977bp|putative two-component system transcriptional regulator|1829547-1829697_forward",-10.419854557910954,8.82262405754385,-14.249345402624437,6.911522563318934,-2.929264516710388,2.274741159383891,3.806094157911844,-4.471272099180818,0.9830899435293123
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578 strain ATCC 700721 chromosome, complete genome. DEFINITION  Klebsiella pneumoniae subsp. pneumoniae MGH 78578 plasmid pKPN3, complete sequence. DEFINITION  Klebsiella pneumoniae subsp. pneumoniae MGH 78578 plasmid pKPN4, complete sequence. DEFINITION  Klebsiella pneumoniae subsp. pneumoniae MGH 78578 plasmid pKPN5, complete sequence. DEFINITION  Klebsiella pneumoniae subsp. pneumoniae MGH 78578 plasmid pKPN6, complete sequence. DEFINITION  Klebsiella pneumoniae subsp. pneumoniae MGH 78578 plasmid pKPN7, complete sequence.|31890720bp|copper sensing two-component system sensor kinase|5194132-5194282_forward",-11.22487460850831,8.717386431105817,-13.093853276275484,5.630412430442864,-1.2453462701724254,2.6058180185152056,4.962223848454178,-5.16053359718376,-0.29469346001330116
"Mycobacterium marinum M, complete genome. DEFINITION  Mycobacterium marinum M plasmid pMM23, complete sequence.|13273654bp|two-component system membrane associated sensor kinase|1543621-1543771_forward",-11.11608858004506,8.70655816802089,-14.192203722174384,5.874834738644765,-2.4059345647657784,2.8773787193661104,4.444033186053384,-5.661455507929104,-0.12650116450986007
"Mycobacterium marinum M, complete genome. DEFINITION  Mycobacterium marinum M plasmid pMM23, complete sequence.|13273654bp|two-component system response phosphate sensor kinase, PhoR|6001045-6001195_reverse",-11.240470459183667,8.94476540483947,-14.185426319959035,5.884341259762915,-1.4976191901995988,2.8883426295533945,4.638272043047989,-4.99865753825728,-0.34724358373430886
"Mycobacterium marinum M, complete genome. DEFINITION  Mycobacterium marinum M plasmid pMM23, complete sequence.|13273654bp|two-component system response phosphate regulon transcriptional regulator, PhoP|6001808-6001958_reverse",-10.560457158754394,8.30315334288544,-13.543734542354152,5.817386889099325,-1.5362430570351366,2.7926304338339363,4.265695158448024,-4.60807305502564,0.18247841848106525
"Mycobacterium marinum M, complete genome. DEFINITION  Mycobacterium marinum M plasmid pMM23, complete sequence.|13273654bp|two-component system response regulator|1801035-1801185_reverse",-10.942931867772602,9.02608507418415,-14.565456070945054,5.544254762611524,-2.2475028043426875,2.9892472119243605,4.101861866694757,-5.695412153725473,-0.2218367305064093
"Mycobacterium marinum M, complete genome. DEFINITION  Mycobacterium marinum M plasmid pMM23, complete sequence.|13273654bp|two-component system response phosphate sensor kinase, KdpD|747414-747564_forward",-10.848432937881364,9.141088637962799,-14.805032419079074,6.105264575938588,-2.152563267921488,3.064299894469357,4.186187820763018,-5.479068039528792,0.03180813057718483
"Mycobacterium marinum M, complete genome. DEFINITION  Mycobacterium marinum M plasmid pMM23, complete sequence.|13273654bp|two-component system transcriptional regulator|2931220-2931370_forward",-10.390607244045684,8.79994853316552,-14.205185235509408,6.8935147321807015,-2.8999461138244222,2.3074005841260643,3.838748563587401,-4.510640544921404,0.9446585610702651
"Campylobacter lari RM2100 chromosome, complete genome. DEFINITION  Campylobacter lari RM2100 plasmid pCL2100, complete sequence.|3050920bp|two-component system response regulator|158884-159034_reverse",-4.849683808573165,2.112295257180011,-4.610639852754783,5.480063389518882,0.07036686985121951,-0.5617648913883247,1.5276632086639368,-4.414601418825654,3.688154445250542
"Campylobacter lari RM2100 chromosome, complete genome. DEFINITION  Campylobacter lari RM2100 plasmid pCL2100, complete sequence.|3050920bp|two-component system sensor histidine kinase|110473-110623_reverse",-5.167439547977041,2.2297999541290277,-4.540395616924229,5.658856372663607,0.03256259765917933,-0.27956915072266375,2.104172351200003,-4.827578475158167,3.4168674062992306
"Campylobacter lari RM2100 chromosome, complete genome. DEFINITION  Campylobacter lari RM2100 plasmid pCL2100, complete sequence.|3050920bp|two-component system response regulator|111149-111299_reverse",-5.400624561161164,2.462981658503618,-4.784547187291381,5.581286288185902,0.03290576110588854,-0.267361988394986,2.0256370656547147,-4.747494734062482,3.5966883628162885
"Campylobacter lari RM2100 chromosome, complete genome. DEFINITION  Campylobacter lari RM2100 plasmid pCL2100, complete sequence.|3050920bp|two-component system, sensor histidine kinase|567538-567688_forward",-5.101088982914405,2.0066762419958617,-4.795829675009794,5.3246798539108715,0.020962523889594617,-0.44179769458835005,1.600425496466387,-4.625847550399106,3.7668790506416077
"Campylobacter lari RM2100 chromosome, complete genome. DEFINITION  Campylobacter lari RM2100 plasmid pCL2100, complete sequence.|3050920bp|two-component system histidine kinase|1056720-1056870_reverse",-5.1024463756398895,2.2359856069654334,-4.5701725556300135,5.545046257944617,0.1205837609468908,-0.41244872591302106,1.9136689138396865,-4.702726642624498,3.5892713696304486
"Campylobacter lari RM2100 chromosome, complete genome. DEFINITION  Campylobacter lari RM2100 plasmid pCL2100, complete sequence.|3050920bp|two-component system response regulator|1057378-1057528_reverse",-4.915499529900312,2.101030130049934,-4.599361007502221,5.5078726764710595,-0.03612685037824939,-0.398831488255696,1.5681278971448578,-4.465611755329486,3.673419384416121
"Campylobacter lari RM2100 chromosome, complete genome. DEFINITION  Campylobacter lari RM2100 plasmid pCL2100, complete sequence.|3050920bp|two-component system response regulator|469346-469496_forward",-4.899382787608537,2.04880607911935,-4.584812166681103,5.405790332477849,-0.05943763643445444,-0.431914456622736,1.747875123170924,-4.431356999825054,3.693378875621019
"Campylobacter lari RM2100 chromosome, complete genome. DEFINITION  Campylobacter lari RM2100 plasmid pCL2100, complete sequence.|3050920bp|two-component system sensor histidine kinase|470014-470164_forward",-5.141396218255786,2.290449127405368,-4.66102682214683,5.498992174367847,-0.03564175804405154,-0.4038603601326596,1.5508231579400915,-4.658396404151476,3.54256955218703
"Campylobacter lari RM2100 chromosome, complete genome. DEFINITION  Campylobacter lari RM2100 plasmid pCL2100, complete sequence.|3050920bp|two-component system response regulator|762602-762752_forward",-5.076420125340274,2.138823164892719,-4.856021161738989,5.026720329423569,-0.0733960823333646,-0.6160438952296965,1.4415550128939376,-4.361817292380212,3.828521976790485
"Campylobacter lari RM2100 chromosome, complete genome. DEFINITION  Campylobacter lari RM2100 plasmid pCL2100, complete sequence.|3050920bp|two-component system histidine kinase|763255-763405_forward",-5.2572937147908805,2.1585751784693685,-4.722811116432996,5.429036507143768,0.04731544347716394,-0.44265710256125224,1.749492969052107,-4.632147248761356,3.818179330345753
"Campylobacter lari RM2100 chromosome, complete genome. DEFINITION  Campylobacter lari RM2100 plasmid pCL2100, complete sequence.|3050920bp|two-component system response regulator|741052-741202_forward",-4.880049525388745,2.327618597689546,-4.608875236935595,5.174236930412162,0.09946951994729414,-0.8479829074263526,1.6919116614918084,-4.560459961040397,3.5990412429414613
"Campylobacter lari RM2100 chromosome, complete genome. DEFINITION  Campylobacter lari RM2100 plasmid pCL2100, complete sequence.|3050920bp|two-component system sensor histidine kinase|741723-741873_forward",-5.21674622009079,2.361800411344686,-4.63696463603444,5.692894596494487,0.08396262855600865,-0.3593380150650084,1.7292868444018064,-4.571327652819739,3.734968139598053
"Cellvibrio japonicus Ueda107, complete genome.|4576573bp|two-component system sensor histidine kinase/response regulator, hybrid (one-component system)|3336042-3336192_reverse",-10.545175771248838,8.48032282005298,-13.724927501134877,5.776882609525946,-1.783959867752103,2.7199266453962414,4.3113669115927715,-4.764013286992114,-0.0845342551353059
"Cellvibrio japonicus Ueda107, complete genome.|4576573bp|galR two-component system response regulator|487925-488075_reverse",-10.77876337742771,8.474113441551966,-13.223976021089115,5.868135107360423,-1.8673983693503162,2.339346411626328,4.298240852385171,-5.218896200262617,0.5253497502760806
"Cellvibrio japonicus Ueda107, complete genome.|4576573bp|two-component system sensor protein|1282487-1282637_reverse",-10.790595713483512,8.545551089608825,-13.084799655870642,6.2037922879032115,-1.477637822274202,2.640641940827824,4.541845792407101,-5.0469671158570515,0.16186743626540714
"Laribacter hongkongensis HLHK9 chromosome, complete genome.|3169329bp|Probable two-component system, regulatory protein|58836-58986_reverse",-10.730655021942232,8.83203196778468,-14.289532102734507,5.2341541745886415,-1.227049327581513,2.687385909152058,4.531221603937772,-4.724123530616356,0.17949763678854125
"Acinetobacter baumannii AB0057, complete genome. DEFINITION  Acinetobacter baumannii AB0057 plasmid pAB0057, complete sequence.|8110296bp|two-component system response regulator UvrY|345147-345297_reverse",-5.23956350305988,2.0559617239623917,-4.761531376594943,5.1635341720103956,-0.09912074569072123,-0.45436538081206324,1.5675687344055467,-4.565163221370354,3.7185651952653522
"Acinetobacter baumannii AB0057, complete genome. DEFINITION  Acinetobacter baumannii AB0057 plasmid pAB0057, complete sequence.|8110296bp|two-component system response regulator|3424952-3425102_reverse",-4.954169713363545,2.3566017561359853,-4.786704565100442,5.304966304684545,0.21062212821414436,-0.4061850238976342,1.8481633244198332,-4.5546826430518,3.5495026642344496
"Acinetobacter baumannii AB0057, complete genome. DEFINITION  Acinetobacter baumannii AB0057 plasmid pAB0057, complete sequence.|8110296bp|two-component system response regulator OmpR|3801124-3801274_forward",-5.126428794217564,2.1713515866652107,-4.586456732641543,5.546319342451872,-0.02994327400187122,-0.45668853769120427,1.559934146908065,-4.48712030429044,3.6924735152806187
"Bifidobacterium animalis subsp. lactis AD011, complete genome.|1933695bp|response regulator of two-component system|508685-508835_reverse",-10.834147248951611,8.868371269320843,-14.860992049329866,5.986916856724258,-2.700472526370891,3.411301733810837,3.876183435312474,-5.602449365948674,-0.05407877066960077
"Bifidobacterium animalis subsp. lactis AD011, complete genome.|1933695bp|response regulator of two-component system|1176800-1176950_reverse",-11.369009365664379,8.5577364403922,-13.554249425613937,5.797171603239581,-1.5222985817272143,2.7612942274676007,4.553602445461725,-5.28701044902531,-0.2958784801644129
"Bifidobacterium animalis subsp. lactis AD011, complete genome.|1933695bp|histidine kinase sensor of two-component system|1177963-1178113_reverse",-6.0262269048403025,3.5549263030686244,-6.49094219159033,5.778764702955163,0.5554534019917217,0.3520690731722742,2.61708873147555,-4.790364029031849,3.106949264147038
"Bifidobacterium animalis subsp. lactis AD011, complete genome.|1933695bp|response regulator of two-component system|1383471-1383621_reverse",-11.316137578842744,8.768548844445064,-13.555864243844534,6.205721061648761,-2.435936665004022,2.448744794981251,4.576298380788119,-5.048919569097321,0.26719076137875647
"Bifidobacterium animalis subsp. lactis AD011, complete genome.|1933695bp|putative two-component system response regulator|1850049-1850199_reverse",-11.782139343539018,7.806899877751539,-13.95067469553722,6.419454472763021,-1.3879280082773524,3.219734055926098,4.1547900076465805,-5.02187451176414,-0.012237972923997269
"Bifidobacterium animalis subsp. lactis AD011, complete genome.|1933695bp|response regulator of two-component system|1269752-1269902_reverse",-11.31435605883766,8.822145867487679,-13.903962424470478,6.39373922347609,-2.5772922858096727,2.3756165674462593,4.260082571037283,-4.959761420143145,0.39372948185152107
"Bifidobacterium animalis subsp. lactis AD011, complete genome.|1933695bp|histidine kinase sensor of two-component system|1272391-1272541_reverse",-10.936592354763679,7.990347362942061,-13.523811454280803,6.205654816263027,-1.4142521015474077,2.6971032909004684,4.0929739491026735,-5.106993534104949,0.528780400100938
"Bifidobacterium animalis subsp. lactis AD011, complete genome.|1933695bp|response regulator of two-component system|1865726-1865876_forward",-10.884909171188255,8.459737836224486,-14.615829810471194,5.589749106150924,-2.051916420797699,2.5479448280178105,3.720462447005258,-4.98579106410256,0.5801334073646371
"Bifidobacterium animalis subsp. lactis AD011, complete genome.|1933695bp|response regulator of two-component system|425720-425870_forward",-9.675503119258861,3.930817406715105,-8.945665347206987,5.407320046994653,0.9033880216485893,1.742526450418252,4.333720965729376,-3.856879299556766,2.854304445980005
"Burkholderia glumae BGR1 chromosome 1, complete sequence. DEFINITION  Burkholderia glumae BGR1 chromosome 2, complete sequence. DEFINITION  Burkholderia glumae BGR1 plasmid bglu_1p, complete sequence. DEFINITION  Burkholderia glumae BGR1 plasmid bglu_2p, complete sequence. DEFINITION  Burkholderia glumae BGR1 plasmid bglu_3p, complete sequence. DEFINITION  Burkholderia glumae BGR1 plasmid bglu_4p, complete sequence.|23439042bp|Putative two-component system, response regulator|3145269-3145419_reverse",-11.025907770409338,9.321188057558048,-14.155982103809286,6.511839097634083,-3.062376961232123,2.374832856693966,4.104534922565524,-5.038931220976124,0.49279218985465906
"Corynebacterium aurimucosum ATCC 700975, complete genome. DEFINITION  Corynebacterium aurimucosum plasmid pET44827, strain DSM 44827.|5580378bp|two-component system response regulator|504398-504548_reverse",-10.872840108865912,8.570281107845625,-14.080279009243899,6.134562458973528,-1.8490235169094706,3.0281285316008097,4.444096324684883,-5.433139995126476,-0.08071714388858961
"Corynebacterium aurimucosum ATCC 700975, complete genome. DEFINITION  Corynebacterium aurimucosum plasmid pET44827, strain DSM 44827.|5580378bp|two-component system histidine kinase|2692638-2692788_forward",-10.814223111348808,8.79999763649014,-14.790053402410159,6.2239444927329854,-2.4607436076067666,3.337629007907462,3.9820890188221654,-5.845172110482827,-0.3346832530406433
"Corynebacterium aurimucosum ATCC 700975, complete genome. DEFINITION  Corynebacterium aurimucosum plasmid pET44827, strain DSM 44827.|5580378bp|two-component system sensor kinase|2451181-2451331_forward",-10.840097180560882,9.23910777314465,-13.984719625559217,6.443413074257638,-3.0348755313010463,2.440361824925925,4.316547699892855,-5.007692803873581,0.4806665694727272
"Corynebacterium aurimucosum ATCC 700975, complete genome. DEFINITION  Corynebacterium aurimucosum plasmid pET44827, strain DSM 44827.|5580378bp|two-component system response regulator|2451889-2452039_forward",-10.790009449468682,9.04633735501074,-14.869757073199382,6.220044948231513,-2.602480985287356,3.355246843067648,4.033632795786616,-5.814124583382684,-0.00340565933306285
"Corynebacterium aurimucosum ATCC 700975, complete genome. DEFINITION  Corynebacterium aurimucosum plasmid pET44827, strain DSM 44827.|5580378bp|two-component system response regulator|2038842-2038992_reverse",-10.496756621917436,8.883714046978158,-14.30134018596757,5.932056234441308,-2.44977859576853,2.813518274908328,4.113304862828118,-5.581129289783575,0.4454270797544376
"Corynebacterium aurimucosum ATCC 700975, complete genome. DEFINITION  Corynebacterium aurimucosum plasmid pET44827, strain DSM 44827.|5580378bp|two-component system sensor kinase|1460197-1460347_forward",-10.898145896854016,8.338129474571772,-13.572653018873671,6.333236582371159,-1.9129141540993646,2.996613019064096,4.651298032233419,-5.324864400518204,0.005734156006110181
"Corynebacterium aurimucosum ATCC 700975, complete genome. DEFINITION  Corynebacterium aurimucosum plasmid pET44827, strain DSM 44827.|5580378bp|two-component system response regulator|1461309-1461459_forward",-10.729668742642883,9.236635337709634,-14.27261335587727,6.392304585389089,-3.098798605086117,2.7256209880045685,4.317293248873738,-5.125795143445669,0.4310220986576051
"Corynebacterium aurimucosum ATCC 700975, complete genome. DEFINITION  Corynebacterium aurimucosum plasmid pET44827, strain DSM 44827.|5580378bp|two-component system response regulator|902650-902800_forward",-10.245908349628879,8.03177379893793,-13.65323834072064,6.082420947575251,-1.9041491853588952,2.5356302646883986,3.8346020051088505,-4.936550411543912,0.07957976685599012
"Corynebacterium aurimucosum ATCC 700975, complete genome. DEFINITION  Corynebacterium aurimucosum plasmid pET44827, strain DSM 44827.|5580378bp|two-component system sensor kinase|903345-903495_forward",-10.930172849039065,9.017884553525278,-14.344936522523334,5.604424438239109,-1.2806144828898245,2.840768207062839,4.766407794815875,-4.7686001173393615,-0.009321392293456321
"Corynebacterium aurimucosum ATCC 700975, complete genome. DEFINITION  Corynebacterium aurimucosum plasmid pET44827, strain DSM 44827.|5580378bp|two-component system response regulator|736138-736288_forward",-10.950494481412541,8.71495224459827,-13.573094963886337,6.287068440859682,-2.2391350204042135,3.0280805855656157,4.282497608019354,-5.083559275190777,0.09733617768714212
"Corynebacterium aurimucosum ATCC 700975, complete genome. DEFINITION  Corynebacterium aurimucosum plasmid pET44827, strain DSM 44827.|5580378bp|two-component system sensor kinase|736915-737065_forward",-11.150970520440778,8.584210790519068,-14.348280138813246,6.471511737245385,-1.645444314556416,3.5270592039934585,4.213965657149364,-4.953925930731421,-0.001996103549072419
"Corynebacterium aurimucosum ATCC 700975, complete genome. DEFINITION  Corynebacterium aurimucosum plasmid pET44827, strain DSM 44827.|5580378bp|two-component system sensor kinase|324191-324341_forward",-11.051525148363845,8.711064817833362,-13.886055177928005,6.069570473014736,-2.229699378765244,3.0021714603011254,4.380785576074916,-5.560460902354506,-0.21331033798715562
"Corynebacterium aurimucosum ATCC 700975, complete genome. DEFINITION  Corynebacterium aurimucosum plasmid pET44827, strain DSM 44827.|5580378bp|two-component system response regulator|325453-325603_forward",-11.580574692084975,8.767179132357107,-13.769205128449828,6.170752040583423,-2.3476656661769986,2.278137979454117,4.089403246046751,-5.0894980063667035,0.20901033070256703
"Corynebacterium aurimucosum ATCC 700975, complete genome. DEFINITION  Corynebacterium aurimucosum plasmid pET44827, strain DSM 44827.|5580378bp|two-component system response regulator|2651396-2651546_reverse",-11.11160141309657,8.264755638655075,-14.11632741644441,5.885632264086821,-1.644297164869299,2.969440403076357,3.994975976838642,-5.421407201444113,0.3322230657457974
"Corynebacterium aurimucosum ATCC 700975, complete genome. DEFINITION  Corynebacterium aurimucosum plasmid pET44827, strain DSM 44827.|5580378bp|two-component system sensor kinase|2652692-2652842_reverse",-10.816059406720804,8.901032571105263,-14.728952220022427,6.10262368612529,-1.8580535767279462,2.8220249290961847,4.143093851102991,-5.462706181684869,-0.36228025114474155
"Corynebacterium aurimucosum ATCC 700975, complete genome. DEFINITION  Corynebacterium aurimucosum plasmid pET44827, strain DSM 44827.|5580378bp|two-component system sensor kinase|2388538-2388688_reverse",-11.123279012803458,9.150297060140147,-14.131294092445446,5.7361542799134,-1.396024017627398,2.8546317067491955,4.789962258166178,-4.803229071738012,-0.21196895439201363
"Corynebacterium aurimucosum ATCC 700975, complete genome. DEFINITION  Corynebacterium aurimucosum plasmid pET44827, strain DSM 44827.|5580378bp|two-component system response regulator|2389254-2389404_reverse",-10.855267566038858,8.693968875256322,-13.972010628096575,5.915439835140652,-1.8116900448000162,2.8673152542964555,4.217285983613792,-5.18913506220608,0.5917085683771391
"Corynebacterium kroppenstedtii DSM 44385, complete genome.|2446804bp|two-component system, response regulator|443603-443753_forward",-9.629031663815503,7.281056612758135,-11.540197230123344,6.40778577171519,-0.5551214358696026,1.883576915757102,4.297125186940113,-3.9048463001883555,0.9684053927554037
"Corynebacterium kroppenstedtii DSM 44385, complete genome.|2446804bp|two-component system, sensor kinase|444442-444592_forward",-10.386212909886876,8.153053316061564,-13.871401910940035,5.876619250888075,-1.7446905125146281,2.593440592502003,3.8940419233661174,-4.766042780220892,-0.020216841890287492
"Corynebacterium kroppenstedtii DSM 44385, complete genome.|2446804bp|two-component system, response regulator|2253718-2253868_forward",-10.291036380948054,8.669843572222357,-14.707352682911253,6.29324526599426,-2.3405108184605856,3.1254226970622034,3.82658482225929,-5.404621612357444,0.16650152206505617
"Corynebacterium kroppenstedtii DSM 44385, complete genome.|2446804bp|two-component system, sensor kinase|2254521-2254671_forward",-10.746490057136558,8.995163581611344,-14.787949236557703,5.915985913717556,-1.44645190426328,2.6980904895749713,4.269269183046634,-4.747993039494711,0.20078827966763024
"Corynebacterium kroppenstedtii DSM 44385, complete genome.|2446804bp|two-component system, response regulator|606199-606349_reverse",-11.034164604841017,8.98116283759289,-14.654140180196432,5.685494860560352,-1.6202372150723166,2.8599447689847217,4.389065416688198,-5.183831404508863,-0.12722609427187473
"Corynebacterium kroppenstedtii DSM 44385, complete genome.|2446804bp|two-component system, sensor kinase|607065-607215_reverse",-11.177868225664303,8.851846993306772,-13.261341397732574,5.550705039958862,-1.4349210244838029,2.7780284470299756,5.064214804342823,-5.203326769955244,-0.4413044891418265
"Corynebacterium kroppenstedtii DSM 44385, complete genome.|2446804bp|two-component system, response regulator|2235597-2235747_reverse",-11.145830878911099,8.813448816939527,-14.854566522342775,5.697800130602495,-2.5730835068090014,2.8860990992742876,4.309219388852193,-4.727736386141876,0.34931556811330483
"Corynebacterium kroppenstedtii DSM 44385, complete genome.|2446804bp|two-component system, sensor kinase|2236783-2236933_reverse",-10.787179025585724,9.097343259625331,-14.894630068589533,6.481552242609695,-2.8654053194304896,2.6138090039285675,3.769086826253568,-5.072554102144852,0.35783305991147235
"Corynebacterium kroppenstedtii DSM 44385, complete genome.|2446804bp|two-component system, sensor kinase|2000412-2000562_forward",-11.677923151347573,8.869922312130635,-13.920573461645656,6.152783795747833,-2.4336487237713755,2.101396504729058,4.140429574735786,-5.030260184340293,0.32538610248427313
"Corynebacterium kroppenstedtii DSM 44385, complete genome.|2446804bp|two-component system, response regulator|2001647-2001797_forward",-10.71869535959784,8.971147842296876,-14.80622279894382,6.198081314963987,-2.1620591044260977,3.170577993106684,3.7866774590761,-4.855055744969602,0.24864584326013384
"Corynebacterium kroppenstedtii DSM 44385, complete genome.|2446804bp|two-component system, sensor kinase|1785735-1785885_reverse",-11.02000916619053,9.007245944313917,-14.029537550365154,5.99854246802763,-1.3958084689054282,2.399459185756467,3.8737646452533276,-4.917919907010147,-0.2471771208843008
"Corynebacterium kroppenstedtii DSM 44385, complete genome.|2446804bp|two-component system, response regulator|1786474-1786624_reverse",-11.6189108075293,8.97994763158225,-14.17410575073477,6.2276740318754875,-2.7221496888517853,2.2522194894421923,4.146396647556963,-5.09867050004495,0.1413496248448239
"Bifidobacterium dentium Bd1, complete genome.|2636367bp|Two-component system response regulator|343368-343518_reverse",-10.276493989838295,8.750925070491649,-14.80425817787528,6.25886628870967,-2.3277536991001573,3.0510561645054732,3.474907960610473,-5.3135882037651,0.09310121804113383
"Bifidobacterium dentium Bd1, complete genome.|2636367bp|Putative response regulator of two-component system|568152-568302_reverse",-10.828880972718471,8.768405380669384,-14.76813753051727,6.126511758020004,-2.732364397635831,2.4479110388332885,3.917270862193044,-4.857565300338961,0.6524686603859816
"Bifidobacterium dentium Bd1, complete genome.|2636367bp|Pho-related response regulator of two-component system|615850-616000_reverse",-10.42366869383021,8.306254177895317,-14.40115076272313,6.565918960293477,-2.015719397551238,2.462364632135132,3.7764856321382165,-4.729970405690384,0.4401741301357598
"Bifidobacterium dentium Bd1, complete genome.|2636367bp|Response regulator of two-component system|1018652-1018802_reverse",-11.155665931184956,8.381054721828347,-14.626736555664975,5.483205505845637,-2.0914683095830706,2.5869757533531526,3.9187440883054365,-4.985977184543463,0.6396059180748445
"Bifidobacterium dentium Bd1, complete genome.|2636367bp|Two-component system response regulator|1110422-1110572_forward",-6.0478235886976375,3.4813212919728134,-6.467936511505925,5.865903981944255,0.5435806063216657,0.3724967565915693,2.5865301615739775,-4.942952372354329,3.0645153215239676
"Bifidobacterium dentium Bd1, complete genome.|2636367bp|Response regulatorof two-component system|1617236-1617386_reverse",-10.598119909250176,8.834031183867605,-14.504461004305522,6.138994853611058,-2.415832291787637,3.1145368746607773,3.7156772723362668,-5.712770921529195,0.0045161387359109
"Bifidobacterium dentium Bd1, complete genome.|2636367bp|Histidine kinase sensor of two-component system|1618402-1618552_reverse",-11.000589610375032,8.942795716048348,-14.838426517886997,6.0957899308067205,-2.3957798482926997,2.9717993001148524,4.327153925243561,-4.652353180908102,0.0492786461640918
"Bacteroides fragilis NCTC 9343, complete genome. DEFINITION  Bacteroides fragilis NCTC 9343 pBF9343 plasmid complete sequence.|10410280bp|putative two-component system sensor kinase|266691-266841_forward",-4.818493372351895,2.056640389216012,-4.793553264251781,5.39559968630853,0.16911830053333315,-0.508202236073776,1.6265350759270745,-4.3509091738084935,3.802455721830395
"Bacteroides fragilis NCTC 9343, complete genome. DEFINITION  Bacteroides fragilis NCTC 9343 pBF9343 plasmid complete sequence.|10410280bp|putative two-component system sensor histidine kinase/response regulator fusion protein|1398534-1398684_forward",-4.891932437594124,2.3288528264660697,-4.707294779162081,5.079806951912221,0.035215844591765216,-0.5740130456860347,1.5458354084008246,-4.357935959263561,3.733134410427993
"Bacteroides fragilis NCTC 9343, complete genome. DEFINITION  Bacteroides fragilis NCTC 9343 pBF9343 plasmid complete sequence.|10410280bp|putative two-component system sensor histidine kinase|959448-959598_forward",-4.839633795554866,2.4654036608712513,-4.639876048599507,5.151486688093792,0.015304570530334596,-0.3261415948020431,1.325982675796679,-3.8403695989762787,3.466203744076486
