,dimension_1,dimension_2,dimension_3,dimension_4,dimension_5,dimension_6,dimension_7,dimension_8,dimension_9
"Desulfohalobium retbaense DSM 5692, complete genome. DEFINITION  Desulfohalobium retbaense DSM 5692 plasmid pDRET01, complete sequence.|5728608bp|chromosomal replication initiator protein DnaA|934030-934180_reverse",-2.27894727503878,1.9916050124155034,2.2157290301010026,1.248472031297066,-1.211582158064848,1.3960901458738515,2.5805225445117306,4.64552699456614,-1.5594189106916696
"Nakamurella multipartita DSM 44233 chromosome, complete genome.|6060298bp|chromosomal replication initiator protein DnaA|25-175_forward",-3.0991857669947906,2.2845775681745146,1.1457017496341986,-1.401680391485439,-0.056205101888463345,1.4634066491306708,0.8386102806611645,0.913235365099609,-1.9094094345979336
"Bifidobacterium dentium Bd1, complete genome.|2636367bp|chromosomal replication initiator protein DnaA|-150-0_forward",-2.7637657087783776,2.9799419910735314,1.2324820454907512,-1.08158855772511,0.15234548624080668,1.6868614836027067,1.010083322499762,1.06306201452737,-1.9758510320976421
"Thermoanaerobacter italicus Ab9, complete genome.|2451061bp|chromosomal replication initiator protein DnaA|273-423_forward",-2.317161779275562,1.4256352000330037,1.9239809004686317,0.7355167427782576,-1.4424656748041889,1.554524712968574,2.5750683645783754,5.279815050534633,-1.762416405811976
"Bacteroides fragilis NCTC 9343, complete genome. DEFINITION  Bacteroides fragilis NCTC 9343 pBF9343 plasmid complete sequence.|10410280bp|putative chromosomal replication initiator protein|4268775-4268925_forward",-2.2349355820630605,1.5416194546145034,2.4489619828594185,0.9755336615845096,-1.3654461544844634,1.4093648810673445,2.5988299884623607,4.571527922961678,-1.1943995608022207
"Pseudomonas entomophila str. L48 chromosome,complete sequence.|5888780bp|Chromosomal replication initiator protein DnaA|401-551_forward",-2.3010025326313297,2.2775959371085315,1.739972769358049,0.4887579981144099,-0.6682353363935719,1.4371490227250643,1.723820070948207,3.1468489259514874,-1.5729395655300493
Streptococcus gallolyticus UCN34 complete genome.|2350911bp|Chromosomal replication initiator protein DnaA|19-169_forward,-2.326017318028882,1.4763391411367954,1.7495075495187813,1.2184499614915856,-0.8952934106990039,1.5074108061443006,2.479185753717669,4.167259978549603,-1.7123241650647216
Erwinia amylovora ATCC 49946 chromosomal sequence. DEFINITION  Erwinia amylovora ATCC 49946 plasmid 1. DEFINITION  Erwinia amylovora ATCC 49946 plasmid 2.|11417622bp|chromosomal replication initiator protein|3774355-3774505_reverse,-2.509804714366561,2.3993511944119987,1.5644020228188946,-0.4024166267904593,-0.6375442968116853,1.5327338817963505,1.4502447920368875,2.6391221309331927,-1.7314542152236145
"Haemophilus influenzae Rd KW20 chromosome, complete genome.|1830138bp|chromosomal replication initiator protein (dnaA)|1057274-1057424_reverse",-2.3163344899702745,2.0676012341472974,1.8974101643898016,1.490799906128124,-1.559944215285579,1.7147223097699114,2.5639944610514944,4.815348761434427,-1.386433353342381
"Vibrio vulnificus CMCP6 chromosome I, complete sequence. DEFINITION  Vibrio vulnificus CMCP6 chromosome II, complete sequence.|6563732bp|chromosomal replication initiator protein DnaA|1005232-1005382_reverse",-2.035699013596486,1.9649828492932189,1.5648421257782081,0.4119021702005919,-1.69046833976043,1.603614968601179,2.312868020809612,4.028623340957917,-1.9055004164403873
"Bartonella quintana str. Toulouse, complete genome.|1581384bp|Chromosomal replication initiator protein D|146045-146195_forward",-2.075244988841458,2.1876832637493457,1.9274663034445814,1.296504095910837,-1.6101818482605577,1.3241889486286031,2.412512121769487,4.6413981911857904,-1.2571958898241702
Listeria welshimeri serovar 6b str. SLCC5334 complete genome.|2814130bp|chromosomal replication initiator protein DnaA|1575857-1576007_reverse,-2.4475944515083476,1.460000270594238,2.1710359532292407,0.588091974085343,-1.2448733639118381,1.407660757583065,2.5864855086793828,4.5274887497220195,-1.2783782893431568
Saccharopolyspora erythraea NRRL2338 complete genome.|8212805bp|chromosomal replication initiator protein DnaA|-150-0_forward,-2.879445257558499,2.801208191439437,0.8877815560330368,-1.1232176189679064,0.2094703007719108,1.5706100395438143,0.8691943899421807,1.1078319165905826,-2.074701067613777
"Clavibacter michiganensis subsp. michiganensis NCPPB 382 complete genome. DEFINITION  Clavibacter michiganensis subsp. michiganensis NCPPB 382, plasmid pCM1. DEFINITION  Clavibacter michiganensis subsp. michiganensis NCPPB 382, plasmid pCM1.|9893673bp|chromosomal replication initiator protein dnaA|-150-0_forward",-3.0231312794709635,2.61019984656235,0.8852687212730838,-1.1262000872142455,0.26166597737195124,1.6209647811734798,1.0400936718347773,1.267172634124955,-2.1043909524651623
Clostridium botulinum A str. ATCC 3502 complete genome. DEFINITION  Clostridium botulinum A str. ATCC 3502 plasmid pBOT3502 complete genome.|7773832bp|chromosomal replication initiator protein|-150-0_forward,-2.3835844951691896,1.3240806184865026,2.388531980899643,0.8325883436811937,-1.352921574794973,1.518675960893385,2.7151815606938583,4.778061483903748,-1.1913100652795534
Corynebacterium urealyticum DSM 7109 complete genome.|2369219bp|chromosomal replication initiator protein|-150-0_forward,-2.9690301101962566,2.7899060963592794,0.9925482250901434,-1.22385791313713,0.07939647628776712,1.6035065082702187,0.9763475529983665,1.2970704904996107,-2.209086582898687
"Proteus mirabilis strain HI4320, complete genome. DEFINITION  Proteus mirabilis pHI4320 plasmid, complete genome.|8127212bp|chromosomal replication initiator protein|3445669-3445819_forward",-2.3516915339464006,1.942203151060089,1.9061884097251438,1.5245944767775168,-1.4142856242887034,1.553950662472525,2.5638750086078055,4.7833797228274015,-1.2995080346769459
Bordetella avium 197N complete genome.|3732255bp|chromosomal replication initiator protein|3711284-3711434_reverse,-2.6381236747440813,2.009435875139766,1.5072241787872516,-0.1698409997865037,-0.5354373503600692,1.5455907902500106,1.6970953144679075,2.7493352052204423,-1.5252207536731317
"Stenotrophomonas maltophilia K279a complete genome, strain K279a.|4851126bp|putative chromosomal replication initiator protein DnaA|-150-0_forward",-2.715127501932966,2.8233148280535154,0.9822060291708191,-0.9861532610850471,0.017522353602667465,1.7132379652715437,0.9124808786382614,1.4482577820002929,-1.899790388731994
Streptomyces scabiei 87.22 complete genome.|10148695bp|chromosomal replication initiator protein|5141786-5141936_reverse,-3.079285136916912,2.8916529532276303,1.2350690393993433,-1.357458638458451,0.03984014084253634,1.5609052930878196,0.7891264392679845,1.1434096906828448,-2.117752558157355
Helicobacter mustelae 12198 complete genome.|1578097bp|chromosomal replication initiator protein|-150-0_forward,-2.6459787161195254,1.7354405172499483,2.0560519926841927,0.6215436834219642,-1.1979468057973435,1.7144688843475908,2.453766343475305,4.845765344238361,-1.0827637610536496
"Rhizobium etli CFN 42, complete genome. DEFINITION  Rhizobium etli CFN 42 plasmid p42a, complete sequence. DEFINITION  Rhizobium etli CFN 42 plasmid p42b, complete sequence. DEFINITION  Rhizobium etli CFN 42 plasmid p42c, complete sequence. DEFINITION  Rhizobium etli CFN 42 plasmid p42d, complete sequence. DEFINITION  Rhizobium etli CFN 42 plasmid p42e, complete sequence. DEFINITION  Rhizobium etli CFN 42 plasmid p42f, complete sequence.|30671256bp|chromosomal replication initiator protein|370343-370493_forward",-3.1940875824776076,3.0078947333024826,0.6044964462152758,-1.5786480729681536,0.6302790031140568,1.9782178942081592,0.35646364224318844,0.43576323397727185,-1.7392887426403618
"Caulobacter segnis ATCC 21756, complete genome.|4655622bp|chromosomal replication initiator protein DnaA|-131-19_forward",-3.080392598577327,3.0515924895693503,0.7138142821924964,-1.5232043858412594,0.5011386283296111,1.8752240322236289,0.24101463357867772,0.5270410549253407,-1.5325369336216446
"Janibacter sp. HTCC2649 scf_1099316001559 genomic scaffold, whole genome shotgun sequence. DEFINITION  Janibacter sp. HTCC2649 1099316001525, whole genome shotgun sequence. DEFINITION  Janibacter sp. HTCC2649 1099316001539, whole genome shotgun sequence. DEFINITION  Janibacter sp. HTCC2649 1099316001526, whole genome shotgun sequence. DEFINITION  Janibacter sp. HTCC2649 1099316001520, whole genome shotgun sequence. DEFINITION  Janibacter sp. HTCC2649 1099316001511, whole genome shotgun sequence. DEFINITION  Janibacter sp. HTCC2649 1099316001544, whole genome shotgun sequence.|29552474bp|chromosomal replication initiator protein|2744578-2744728_reverse",-3.0852140483547914,2.319973380420914,1.29692845352749,-1.3427339384865653,0.015955259118984766,1.3942307659137683,0.9218800299716015,1.0097274834065748,-1.940063371781795
"Erythrobacter sp. NAP1 scf_1099465005036 genomic scaffold, whole genome shotgun sequence. DEFINITION  Erythrobacter sp. NAP1 1099465005032, whole genome shotgun sequence.|6530130bp|chromosomal replication initiator protein|2294995-2295145_forward",-2.7176341082130238,2.2706542257138493,1.1812812865050075,-1.0288808301629553,-0.3571434142999233,1.4533885948157081,0.45344364685361627,1.1634306310926412,-1.3633169642161636
"Psychromonas sp. CNPT3, complete genome.|3052410bp|chromosomal replication initiator protein DnaA|-59-91_forward",-2.1102223803424436,1.6269040758889557,1.8352627546424263,0.9485438350225566,-1.6653346694971862,1.5415216480543148,2.6380215846903963,4.874977503500191,-1.397502749243607
"Psychroflexus torquis ATCC 700755, complete genome.|4321832bp|chromosomal replication initiator protein DnaA|613718-613868_reverse",-2.699057890141879,1.599248691294605,2.092034196721457,0.38570452564760743,-1.0845610733456243,1.5888829994640328,2.3254560677296627,4.705775163991615,-1.2328600126969884
"Synechococcus sp. WH 8109, complete genome.|2111515bp|chromosomal replication initiator protein DnaA|1267509-1267659_reverse",-2.948218686689109,2.7091485985842296,0.7459585298538962,-1.1651637169245201,0.04242178366889017,1.865936029500444,0.7003368975400499,1.0141891690285953,-1.392042968202827
"Bordetella bronchiseptica strain RB50, complete genome.|5339179bp|chromosomal replication initiator protein|5311568-5311718_reverse",-2.681051654319967,1.9070648967942678,1.6237028737039956,-0.13287380608611826,-0.569018464260252,1.4819812274146473,1.7031162421940926,2.872034921420251,-1.4093343710283912
"Rhodopseudomonas palustris CGA009 chromosome, complete genome. DEFINITION  Rhodopseudomonas palustris CGA009 plasmid pRPA, complete sequence.|10918428bp|chromosomal replication initiator protein DnaA|528-678_forward",-2.8741763352367995,2.9388358901220655,0.9382276031465987,-1.46835188139733,0.45887266690562,1.7746086763790216,-0.07739370703098106,0.7046912903451971,-1.5570841683954146
"Corynebacterium diphtheriae NCTC 13129, complete genome.|2488635bp|chromosomal replication initiator protein|-132-18_forward",-2.9085837697521257,2.367067840856067,1.6796191444445787,-0.6097159181527408,0.03175384799092771,1.5506809468850793,1.016047389332575,2.131021787043823,-1.6099143566782332
"Mycobacterium leprae TN, complete genome.|3268203bp|putative chromosomal replication initiator protein|-150-0_forward",-2.9115952730023102,2.5034478450908257,1.6706190882160636,-0.8278469015408022,-0.0006014462172983971,1.5010668781683165,0.984149178077955,2.162240283455368,-1.8259742230368858
Mycobacterium tuberculosis H37Rv complete genome.|4411532bp|Chromosomal replication initiator protein DnaA|-150-0_forward,-3.06262771880432,2.6004781240529877,1.5405800475793396,-1.0336178831547198,-0.001464118767872619,1.5194835833602767,0.8405043536271046,1.9574045064567442,-1.8071591506283047
"Arthrobacter sp. FB24, complete genome. DEFINITION  Arthrobacter sp. FB24 plasmid 1, complete sequence. DEFINITION  Arthrobacter sp. FB24 plasmid 2, complete sequence. DEFINITION  Arthrobacter sp. FB24 plasmid 3, complete sequence.|18795780bp|chromosomal replication initiator protein DnaA|-146-4_forward",-2.9342166311338294,2.723495472101327,1.1607369605087634,-1.5499736595705484,0.12204602062265814,1.5394949834474252,0.31416963434261114,0.6845450731888529,-1.8378224501004077
Photobacterium profundum SS9. DEFINITION  Photobacterium profundum SS9 chromosome 2. DEFINITION  Photobacterium profundum SS9 plasmid 1.|12255912bp|Putative DnaA chromosomal replication initiator protein|7213-7363_forward,-1.9498229514710061,2.053123170623707,1.5519901856669713,0.5359392789931022,-1.6305320553153757,1.484290766260456,2.3310058582268343,3.9782761537682374,-1.8065044963638353
"Deinococcus geothermalis DSM 11300, complete genome. DEFINITION  Deinococcus geothermalis DSM 11300 plasmid pDGEO01, complete sequence. DEFINITION  Deinococcus geothermalis DSM 11300 plasmid pDGEO02, complete sequence.|7401615bp|chromosomal replication initiator protein DnaA|71-221_forward",-2.866519714503558,2.4254450155603258,0.9684786567063488,-1.1590294002705306,-0.04718817055875436,1.5413554909498286,0.3865785752742247,0.8371785645491322,-1.422070164785599
"Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome.|3282708bp|CHROMOSOMAL REPLICATION INITIATOR PROTEIN|-150-0_forward",-2.7190741210201224,2.6439486678332766,1.6466514461035515,-0.6872687511112294,-0.27679492607286704,1.6979969778236437,1.137527954467522,2.2912249388718386,-1.5883455843633347
"Nitrosospira multiformis ATCC 25196, complete genome. DEFINITION  Nitrosospira multiformis ATCC 25196 plasmid 1, complete sequence. DEFINITION  Nitrosospira multiformis ATCC 25196 plasmid 2, complete sequence. DEFINITION  Nitrosospira multiformis ATCC 25196 plasmid 3, complete sequence.|12736972bp|chromosomal replication initiator protein DnaA|-82-68_forward",-2.7893550910143023,1.5204208956357133,2.602814657171613,0.743835451541245,-1.1190774704462711,1.399015996715519,2.595706206839658,4.694394256124448,-1.1698074303610837
"Aeromonas salmonicida subsp. salmonicida A449, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa2, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain A449 plasmid pAsa3, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 4, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida A449 plasmid 5, complete sequence.|28214412bp|chromosomal replication initiator protein DnaA|50-200_forward",-1.9030009816915459,2.2432654301960477,0.7753225608445381,-0.5289180025141562,-2.3550687333075264,1.2902005427493535,1.8816954809204267,2.5398776967588432,-1.6759585820619085
"Synechocystis sp. PCC 6803 DNA, complete genome, strain: GT-S.|3571103bp|chromosomal replication initiator protein DnaA|1350397-1350547_reverse",-1.6482061226021187,2.296262923592139,2.360551533173956,1.971702469652436,-1.45750145078089,1.2671099893724922,2.467857627562405,4.324172912199755,-0.9352793803706858
"Mycobacterium tuberculosis H37Rv, complete genome.|4411709bp|chromosomal replication initiator protein DnaA|-150-0_forward",-2.9571218053727826,2.537349001341866,1.488655207225509,-1.0972619012542266,-0.14659581723394272,1.4677870639842057,0.9276331158058561,1.8758286053122935,-1.8841774090938312
"Synechocystis sp. PCC 6803, complete genome. DEFINITION  Synechocystis sp. PCC 6803 plasmid pSYSA_M, complete sequence. DEFINITION  Synechocystis sp. PCC 6803 plasmid pSYSG_M, complete sequence. DEFINITION  Synechocystis sp. PCC 6803 plasmid pSYSM_M, complete sequence. DEFINITION  Synechocystis sp. PCC 6803 plasmid pSYSX_M, complete sequence. DEFINITION  Synechocystis sp. PCC 6803 plasmid pCA2.4_M, complete sequence. DEFINITION  Synechocystis sp. PCC 6803 plasmid pCB2.4_M, complete sequence. DEFINITION  Synechocystis sp. PCC 6803 plasmid pCC5.2_M, complete sequence.|28556488bp|chromosomal replication initiator protein DnaA|1350050-1350200_reverse",-1.6296367269139074,2.283119063782828,2.335536938651914,2.005478067747048,-1.4308444123319684,1.2328268592803266,2.4924432445461964,4.291624119957073,-0.9632575890424357
"Thermotoga maritima MSB8, complete genome.|1869612bp|Chromosomal replication initiator protein DnaA|945589-945739_reverse",-2.0463899193298483,2.434116265702624,1.992781998558559,1.1554352844675624,-1.3244139418274914,1.559948291562052,2.2018073577755293,3.995587168613858,-1.5295089242069795
"Enterococcus faecalis V583 genomic scaffold acpMF-supercont1.1, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acpMF-supercont1.2, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acpMF-supercont1.3, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acpMF-supercont1.4, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acpMF-supercont1.5, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acpMF-supercont1.6, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acpMF-supercont1.7, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acpMF-supercont1.8, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acpMF-supercont1.9, whole genome shotgun sequence.|22031847bp|chromosomal replication initiator protein dnaA|248032-248182_reverse",-2.550740711433938,1.7396177574357974,1.7299450856859284,1.3296629729151144,-1.2344760764129181,1.6253197411608997,2.4862609008584564,4.629875896451707,-1.4402229581768282
"Enterococcus faecalis V583 genomic scaffold acyDH-supercont2.1, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acyDH-supercont2.2, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acyDH-supercont2.3, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acyDH-supercont2.4, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acyDH-supercont2.5, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acyDH-supercont2.6, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acyDH-supercont2.7, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acyDH-supercont2.8, whole genome shotgun sequence. DEFINITION  Enterococcus faecalis V583 genomic scaffold acyDH-supercont2.9, whole genome shotgun sequence.|8126370bp|chromosomal replication initiator protein dnaA|444774-444924_forward",-2.516687744184322,1.877945684717751,1.7345934959383618,1.338864796229087,-1.2925694135272225,1.6755295847085587,2.4515914665042917,4.676940956601235,-1.3528683183781938
"Granulibacter bethesdensis CGDNIH4, complete genome.|2729888bp|Chromosomal replication initiator protein DNAA|184511-184661_forward",-2.6495878171292184,2.37635244749734,1.6653034027883389,-0.4429315406994153,-0.5278370656256057,1.482144644798542,1.2887521354826248,2.4986585061331112,-1.4803483570388927
"Listeria monocytogenes EGD, complete genome.|2907193bp|Chromosomal replication initiator protein DnaA|167-317_forward",-2.2765905119190686,1.7210408499328893,1.601784785179789,1.0661156341290108,-1.113948107637809,1.56927813222775,2.329206868014516,4.26282202135158,-1.64910189481112
"Mycobacterium tuberculosis H37Rv genomic scaffold acLcU-supercont2.1, whole genome shotgun sequence. DEFINITION  Mycobacterium tuberculosis H37Rv genomic scaffold acLcU-supercont2.1, whole genome shotgun sequence. DEFINITION  Mycobacterium tuberculosis H37Rv genomic scaffold acLcU-supercont2.1, whole genome shotgun sequence. DEFINITION  Mycobacterium tuberculosis H37Rv genomic scaffold acLcU-supercont2.1, whole genome shotgun sequence. DEFINITION  Mycobacterium tuberculosis H37Rv genomic scaffold acLcU-supercont2.1, whole genome shotgun sequence. DEFINITION  Mycobacterium tuberculosis H37Rv genomic scaffold acLcU-supercont2.1, whole genome shotgun sequence. DEFINITION  Mycobacterium tuberculosis H37Rv genomic scaffold acLcU-supercont2.1, whole genome shotgun sequence.|27564173bp|chromosomal replication initiator protein DnaA|-150-0_forward",-3.0060110600492926,2.606390249698372,1.5414951689687817,-1.0268262737954201,-0.058269726830844686,1.5236368072208586,0.8763959253263568,1.96892818118722,-1.8293041532617653
"Prochlorococcus marinus str. MIT 9314 contig00006, whole genome shotgun sequence. DEFINITION  Prochlorococcus marinus str. MIT 9314 contig00007, whole genome shotgun sequence. DEFINITION  Prochlorococcus marinus str. MIT 9314 contig00013, whole genome shotgun sequence. DEFINITION  Prochlorococcus marinus str. MIT 9314 contig00004, whole genome shotgun sequence. DEFINITION  Prochlorococcus marinus str. MIT 9314 contig00017, whole genome shotgun sequence. DEFINITION  Prochlorococcus marinus str. MIT 9314 contig00009, whole genome shotgun sequence. DEFINITION  Prochlorococcus marinus str. MIT 9314 contig00010, whole genome shotgun sequence. DEFINITION  Prochlorococcus marinus str. MIT 9314 contig00003, whole genome shotgun sequence. DEFINITION  Prochlorococcus marinus str. MIT 9314 contig00011, whole genome shotgun sequence. DEFINITION  Prochlorococcus marinus str. MIT 9314 contig00005, whole genome shotgun sequence. DEFINITION  Prochlorococcus marinus str. MIT 9314 contig00008, whole genome shotgun sequence. DEFINITION  Prochlorococcus marinus str. MIT 9314 contig00002, whole genome shotgun sequence. DEFINITION  Prochlorococcus marinus str. MIT 9314 contig00001, whole genome shotgun sequence. DEFINITION  Prochlorococcus marinus str. MIT 9314 contig00702, whole genome shotgun sequence. DEFINITION  Prochlorococcus marinus str. MIT 9314 contig00249, whole genome shotgun sequence. DEFINITION  Prochlorococcus marinus str. MIT 9314 contig00413, whole genome shotgun sequence.|1934272bp|Chromosomal replication initiator protein DnaA|66215-66365_forward",-2.40441065717335,1.3891445825390663,2.177788109735784,0.7384041171418496,-1.398831540666664,1.5674732944499028,2.6994473111909465,5.033579941286324,-1.603461434380006
"Francisella philomiragia subsp. philomiragia ATCC 25015 strain O#319L, complete genome.|2017400bp|chromosomal replication initiator protein DnaA|1249212-1249362_forward",-2.1598697269012077,1.6753983356050315,1.777541454903964,1.0960246364986468,-1.5626321085933843,1.4940257893036173,2.6153421492063953,5.216843926775767,-1.7422578545783483
"Francisella tularensis subsp. tularensis strain NIH B-38, complete genome.|1862444bp|chromosomal replication initiator protein DnaA|353390-353540_forward",-2.1184740111207967,1.721527957037458,1.7153167433886558,1.1002489735377623,-1.626925317715562,1.510426122500207,2.6352849488752375,5.211459733114474,-1.8138203273678786
"Francisella tularensis subsp. tularensis SCHU S4, complete genome.|1892789bp|chromosomal replication initiator protein DnaA|814963-815113_reverse",-2.1821074745118394,1.7041809527506482,1.7576329066745886,1.0548374076287443,-1.5821841522636735,1.4608634291132128,2.615526649282538,5.183576709411235,-1.8859935392858762
Francisella tularensis subsp. tularensis strain Scherm genome.|1891022bp|chromosomal replication initiator protein DnaA|1613691-1613841_forward,-2.1175420506964233,1.665459921287728,1.6907368499348379,1.0257904740287496,-1.5761001436056608,1.5120385893969306,2.642285818583586,5.239428776448561,-1.9150607206729207
"Burkholderia pseudomallei K96243 chromosome I, complete sequence. DEFINITION  Burkholderia pseudomallei K96243 chromosome II, complete sequence.|8149094bp|chromosomal replication initiator protein DnaA|1617726-1617876_forward",-3.123748063909045,2.8674169410475914,1.049382178365851,-1.1295824540248462,0.7797798011004301,1.4488102268137282,0.8487278648452649,0.8837409706337986,-2.224891193274099
"Synechococcus sp. WH 8103 genome assembly WH8103.1, chromosome : 1.|2429688bp|chromosomal replication initiator protein|1437276-1437426_reverse",-2.8559980492277908,2.7545900699156878,0.7637245593787585,-1.107482512084777,-0.04343431256210416,1.911546344020256,0.6208757208498926,1.0350549857701468,-1.2601294559319065
"Francisella tularensis subsp. tularensis strain WY96 chromosome, complete genome.|1898140bp|chromosomal replication initiator protein DnaA|854378-854528_forward",-2.0645797650078146,1.712711970447118,1.7052303984976867,1.1633072355360146,-1.64702156045548,1.5823330847577646,2.6179988992664835,5.331626948544138,-1.7815156851052198
"Thermus aquaticus Y51MC23, complete genome. DEFINITION  Thermus aquaticus Y51MC23 plasmid pTA14, complete sequence. DEFINITION  Thermus aquaticus Y51MC23 plasmid pTA16, complete sequence. DEFINITION  Thermus aquaticus Y51MC23 plasmid pTA69, complete sequence. DEFINITION  Thermus aquaticus Y51MC23 plasmid pTA78, complete sequence.|10794815bp|chromosomal replication initiator protein DnaA|-150-0_forward",-2.9847335368419428,2.443312259519352,0.7393530743059333,-1.0137389454888661,-0.3052377375214001,1.6403377332867346,1.3189053142411782,1.481712249104356,-1.9614477282419647
"Aeromonas salmonicida subsp. salmonicida strain J223 chromosome, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain J223 plasmid pASal1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain J223 plasmid pASal1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain J223 plasmid pASal1, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain J223 plasmid pASal1, complete sequence.|23513090bp|chromosomal replication initiator protein DnaA|1724471-1724621_forward",-1.9448824949528587,2.305311866446274,0.7595481423296502,-0.5378332047336842,-2.326976576552232,1.328121917287318,1.9780837431780045,2.5135227354905725,-1.7564990101589675
"Aeromonas salmonicida subsp. salmonicida strain J227 chromosome, complete genome. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain J227 plasmid pASal1_J227, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain J227 plasmid pASal1_J227, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain J227 plasmid pASal1_J227, complete sequence. DEFINITION  Aeromonas salmonicida subsp. salmonicida strain J227 plasmid pASal1_J227, complete sequence.|23490420bp|chromosomal replication initiator protein DnaA|2963388-2963538_reverse",-1.755305280191857,2.262574423018336,0.7968395806928642,-0.5595634671936194,-2.3914780599606607,1.322340405614124,1.8840486381210089,2.609487035011409,-1.709704914826963
"Bacillus subtilis subsp. subtilis str. 168, partial genome.|4215398bp|Chromosomal replication initiator protein DnaA|259-409_forward",-2.1668075081623273,1.936611464343456,2.204871523453481,1.7267398378313055,-1.5533422986898267,1.4575181163517124,2.6943854067936366,4.978086053420561,-1.0738708533981567
"Bacillus subtilis subsp. subtilis str. 168, partial genome.|4215385bp|Chromosomal replication initiator protein DnaA|259-409_forward",-2.190429596840298,1.9202109195066097,2.2202006346566545,1.7178094196745155,-1.5731091167921927,1.439978150465314,2.717338476638611,5.011598710288459,-1.0731870172685125
"Zymomonas mobilis subsp. mobilis strain NRRL B-1960, complete genome.|2045798bp|chromosomal replication initiator protein DnaA|1938087-1938237_forward",-2.6134935547328424,2.0934642716865484,1.5666866058631663,-0.14620963631905715,-1.16855247468272,1.4177734962411077,1.933144262952116,3.1939052356258717,-1.2217811091438082
"Blautia hansenii DSM 20583 chromosome, complete genome.|3065949bp|chromosomal replication initiator protein DnaA|-144-6_forward",-2.429028741618439,1.2483161605798738,2.3489495554435806,0.6408905647006187,-1.0107021226750745,1.5941951680359672,2.780867789674231,4.879606548424438,-1.3709321588147088
"Saccharopolyspora erythraea NRRL 2338 strain DSM 40517 Ga0074755_11, whole genome shotgun sequence.|8230103bp|chromosomal replication initiator protein|380055-380205_forward",-2.962486159755096,2.5170285756523194,0.8376227943853609,-1.2028341882095703,-0.21819741139427629,1.7330545428750725,0.9700210950214999,1.1311410496449632,-1.709034451739762
